0 1384.19
0 1369.61
0 1355.03
0 1340.44
0 1325.86
0 1311.28
0 1296.69
0 1282.11
0 1267.52
0 1252.94
0 1238.36
0 1223.77
0 1209.19
0 1194.61
0 1180.02
0 1165.44
0 1150.86
0 1136.27
0 1121.69
0 1107.1
0 1092.52
0 1077.94
0 1063.35
0 1048.77
0 1034.19
0 1019.6
0 1005.02
0 990.434
0 975.851
0 961.267
0 946.683
0 932.1
0 917.516
0 902.932
0 888.349
0 873.765
0 859.181
0 844.597
0 830.014
0 815.43
0 800.846
0 786.263
0 771.679
0 757.095
0 742.512
0 727.928
0 713.344
0 698.76
0 684.177
0 669.593
0 655.009
0 640.426
0 625.842
0 611.258
0 596.675
0 582.091
0 567.507
0 552.923
0 538.34
0 523.756
0 509.172
0 494.589
0 480.005
0 465.421
0 450.838
0 436.254
0 421.67
0 407.087
0 392.503
0 377.919
0 363.335
0 348.752
0 334.168
0 319.584
0 305.001
0 290.417
0 275.833
0 261.25
0 246.666
0 232.082
0 217.498
0 202.915
0 188.331
0 173.747
0 159.164
0 144.58
0 129.996
0 115.413
0 100.829
0 86.2452
0 71.6615
0 57.0778
0 42.4941
0 27.9104
0 13.3267
0 -1.25701
0 -15.8407
0 -30.4244
0 -45.0081
0 -50.536
