-3.22595 4.31199
-3.35295 4.94054
-3.47996 5.56908
-3.60697 6.19763
-3.73398 6.82617
-3.86098 7.45472
-3.98799 8.08326
-4.115 8.71181
-4.242 9.34035
-4.36901 9.9689
-4.49602 10.5974
-4.62303 11.226
-4.75003 11.8545
-4.87704 12.4831
-5.00405 13.1116
-5.13105 13.7402
-5.25806 14.3687
-5.38507 14.9973
-5.51208 15.6258
-5.63908 16.2544
-5.76609 16.8829
-5.8931 17.5114
-6.0201 18.14
-6.14711 18.7685
-6.27412 19.3971
-6.40113 20.0256
-6.44365 20.3389
-6.48287 20.6398
-6.51877 20.9283
-6.55136 21.2045
-6.58064 21.4683
-6.6066 21.7198
-6.62926 21.9589
-6.64859 22.1856
-6.66462 22.3999
-6.67733 22.6019
-6.68673 22.7915
-6.69282 22.9688
-6.69559 23.1337
-6.69505 23.2863
-6.6912 23.4264
-6.68404 23.5542
-6.67356 23.6697
-6.65977 23.7728
-6.64267 23.8635
-6.62225 23.9418
-6.59852 24.0078
-6.57148 24.0615
-6.54112 24.1027
-6.50746 24.1316
-6.47048 24.1481
-6.43018 24.1523
-6.38658 24.1441
-6.33966 24.1236
-6.28942 24.0906
-6.23588 24.0454
-6.17902 23.9877
-6.11885 23.9177
-6.05537 23.8353
-5.98857 23.7406
-5.91846 23.6335
-5.84504 23.514
-5.7683 23.3822
-5.68826 23.238
-5.6049 23.0814
-5.51822 22.9125
-5.42823 22.7312
-5.33493 22.5376
-5.23832 22.3316
-5.1384 22.1132
-5.03516 21.8824
-4.92861 21.6393
-4.81874 21.3839
-4.70557 21.116
-4.58908 20.8358
-4.46927 20.5433
-4.26499 19.9354
-4.06071 19.3276
-3.85643 18.7197
-3.65215 18.1119
-3.44787 17.5041
-3.24359 16.8962
-3.03931 16.2884
-2.83502 15.6805
-2.63074 15.0727
-2.42646 14.4649
-2.22218 13.857
-2.0179 13.2492
-1.81362 12.6413
-1.60934 12.0335
-1.40506 11.4257
-1.20077 10.8178
-0.996493 10.21
-0.792212 9.60215
-0.587931 8.99431
-0.38365 8.38647
-0.179368 7.77863
0.0249128 7.17079
0.229194 6.56295
0.433475 5.95511
