-3.24747 3.07473
-3.42877 3.68981
-3.61008 4.3049
-3.79138 4.91998
-3.97269 5.53507
-4.15399 6.15015
-4.3353 6.76523
-4.5166 7.38032
-4.69791 7.9954
-4.87921 8.61049
-5.06052 9.22557
-5.24182 9.84066
-5.42313 10.4557
-5.60443 11.0708
-5.78574 11.6859
-5.96704 12.301
-6.14835 12.9161
-6.32965 13.5312
-6.51096 14.1462
-6.69226 14.7613
-6.87357 15.3764
-7.05487 15.9915
-7.23618 16.6066
-7.41749 17.2217
-7.59879 17.8367
-7.7801 18.4518
-7.84977 18.7602
-7.91506 19.0565
-7.97597 19.3409
-8.03251 19.6131
-8.08467 19.8734
-8.13245 20.1216
-8.17585 20.3578
-8.21487 20.582
-8.24952 20.7941
-8.27979 20.9943
-8.30568 21.1823
-8.32719 21.3584
-8.34433 21.5224
-8.35709 21.6744
-8.36547 21.8144
-8.36947 21.9424
-8.36909 22.0583
-8.36434 22.1622
-8.35521 22.254
-8.3417 22.3339
-8.32381 22.4017
-8.30155 22.4575
-8.2749 22.5012
-8.24388 22.5329
-8.20848 22.5526
-8.16871 22.5603
-8.12455 22.5559
-8.07602 22.5395
-8.02311 22.5111
-7.96582 22.4707
-7.90416 22.4182
-7.83811 22.3537
-7.76769 22.2772
-7.69289 22.1886
-7.61371 22.088
-7.53016 21.9754
-7.44223 21.8508
-7.34991 21.7141
-7.25323 21.5654
-7.15216 21.4047
-7.04671 21.2319
-6.93689 21.0471
-6.82269 20.8503
-6.70411 20.6415
-6.58116 20.4206
-6.45382 20.1877
-6.32211 19.9428
-6.18602 19.6859
-6.04556 19.4169
-5.90071 19.1359
-5.64423 18.5482
-5.38775 17.9604
-5.13127 17.3727
-4.87479 16.785
-4.61831 16.1973
-4.36183 15.6095
-4.10535 15.0218
-3.84887 14.4341
-3.59238 13.8464
-3.3359 13.2586
-3.07942 12.6709
-2.82294 12.0832
-2.56646 11.4955
-2.30998 10.9078
-2.0535 10.32
-1.79702 9.73231
-1.54054 9.14459
-1.28406 8.55687
-1.02758 7.96915
-0.771098 7.38142
-0.514618 6.7937
-0.258137 6.20598
-0.00165652 5.61826
0.254824 5.03053
