-3.50309 2.77999
-3.73731 3.37694
-3.97154 3.97388
-4.20576 4.57082
-4.43998 5.16776
-4.67421 5.7647
-4.90843 6.36164
-5.14265 6.95859
-5.37688 7.55553
-5.6111 8.15247
-5.84532 8.74941
-6.07955 9.34635
-6.31377 9.9433
-6.54799 10.5402
-6.78222 11.1372
-7.01644 11.7341
-7.25066 12.3311
-7.48489 12.928
-7.71911 13.5249
-7.95333 14.1219
-8.18756 14.7188
-8.42178 15.3158
-8.656 15.9127
-8.89023 16.5097
-9.12445 17.1066
-9.35867 17.7035
-9.45495 18.0047
-9.54583 18.2942
-9.63129 18.5721
-9.71134 18.8384
-9.78598 19.0931
-9.85521 19.3363
-9.91904 19.5678
-9.97745 19.7877
-10.0305 19.996
-10.0781 20.1927
-10.1202 20.3778
-10.157 20.5514
-10.1884 20.7133
-10.2143 20.8636
-10.2349 21.0023
-10.25 21.1294
-10.2598 21.2449
-10.2641 21.3488
-10.263 21.4411
-10.2565 21.5219
-10.2446 21.591
-10.2273 21.6485
-10.2045 21.6944
-10.1764 21.7287
-10.1428 21.7514
-10.1039 21.7625
-10.0595 21.762
-10.0097 21.7499
-9.95455 21.7262
-9.89396 21.6909
-9.82795 21.644
-9.75654 21.5855
-9.67972 21.5154
-9.59748 21.4337
-9.50984 21.3404
-9.41679 21.2355
-9.31833 21.119
-9.21445 20.9909
-9.10517 20.8512
-8.99048 20.6999
-8.87038 20.537
-8.74487 20.3625
-8.61396 20.1764
-8.47763 19.9786
-8.33589 19.7693
-8.18874 19.5484
-8.03619 19.3159
-7.87822 19.0718
-7.71484 18.8161
-7.54606 18.5488
-7.23933 17.9856
-6.9326 17.4225
-6.62587 16.8594
-6.31915 16.2962
-6.01242 15.7331
-5.70569 15.17
-5.39896 14.6068
-5.09223 14.0437
-4.78551 13.4806
-4.47878 12.9175
-4.17205 12.3543
-3.86532 11.7912
-3.55859 11.2281
-3.25187 10.6649
-2.94514 10.1018
-2.63841 9.53866
-2.33168 8.97553
-2.02495 8.41239
-1.71823 7.84926
-1.4115 7.28613
-1.10477 6.723
-0.798041 6.15986
-0.491313 5.59673
-0.184585 5.0336
