-3.92571 3.6863
-4.15993 4.28324
-4.39415 4.88019
-4.62838 5.47713
-4.8626 6.07407
-5.09682 6.67101
-5.33105 7.26795
-5.56527 7.86489
-5.79949 8.46184
-6.03372 9.05878
-6.26794 9.65572
-6.50216 10.2527
-6.73639 10.8496
-6.97061 11.4465
-7.20483 12.0435
-7.43906 12.6404
-7.67328 13.2374
-7.9075 13.8343
-8.14173 14.4313
-8.37595 15.0282
-8.61017 15.6251
-8.8444 16.2221
-9.07862 16.819
-9.31284 17.416
-9.54707 18.0129
-9.78129 18.6098
-9.87757 18.911
-9.96844 19.2005
-10.0539 19.4784
-10.134 19.7447
-10.2086 19.9995
-10.2778 20.2426
-10.3417 20.4741
-10.4001 20.694
-10.4531 20.9023
-10.5007 21.099
-10.5429 21.2842
-10.5796 21.4577
-10.611 21.6196
-10.637 21.7699
-10.6575 21.9086
-10.6726 22.0357
-10.6824 22.1512
-10.6867 22.2551
-10.6856 22.3475
-10.6791 22.4282
-10.6672 22.4973
-10.6499 22.5548
-10.6271 22.6007
-10.599 22.635
-10.5655 22.6577
-10.5265 22.6688
-10.4821 22.6683
-10.4324 22.6562
-10.3772 22.6325
-10.3166 22.5972
-10.2506 22.5503
-10.1792 22.4918
-10.1023 22.4217
-10.0201 22.34
-9.93246 22.2467
-9.83941 22.1418
-9.74094 22.0253
-9.63707 21.8972
-9.52779 21.7575
-9.4131 21.6062
-9.293 21.4433
-9.16749 21.2688
-9.03657 21.0827
-8.90025 20.885
-8.75851 20.6756
-8.61136 20.4547
-8.4588 20.2222
-8.30084 19.9781
-8.13746 19.7224
-7.96868 19.4551
-7.66195 18.8919
-7.35522 18.3288
-7.04849 17.7657
-6.74176 17.2026
-6.43504 16.6394
-6.12831 16.0763
-5.82158 15.5132
-5.51485 14.95
-5.20812 14.3869
-4.9014 13.8238
-4.59467 13.2606
-4.28794 12.6975
-3.98121 12.1344
-3.67448 11.5712
-3.36776 11.0081
-3.06103 10.445
-2.7543 9.88183
-2.44757 9.3187
-2.14084 8.75557
-1.83412 8.19244
-1.52739 7.6293
-1.22066 7.06617
-0.913932 6.50304
-0.607204 5.93991
