-2 5
-1.96 5.64
-1.92 6.28
-1.88 6.92
-1.84 7.56
-1.8 8.2
-1.76 8.84
-1.72 9.48
-1.68 10.12
-1.64 10.76
-1.6 11.4
-1.56 12.04
-1.52 12.68
-1.48 13.32
-1.44 13.96
-1.4 14.6
-1.36 15.24
-1.32 15.88
-1.28 16.52
-1.24 17.16
-1.2 17.8
-1.16 18.44
-1.12 19.08
-1.08 19.72
-1.04 20.36
-1 21
-0.96 21.3136
-0.92 21.6144
-0.88 21.9024
-0.84 22.1776
-0.8 22.44
-0.76 22.6896
-0.72 22.9264
-0.68 23.1504
-0.64 23.3616
-0.6 23.56
-0.56 23.7456
-0.52 23.9184
-0.48 24.0784
-0.44 24.2256
-0.4 24.36
-0.36 24.4816
-0.32 24.5904
-0.28 24.6864
-0.24 24.7696
-0.2 24.84
-0.16 24.8976
-0.12 24.9424
-0.08 24.9744
-0.04 24.9936
0 25
0.04 24.9936
0.08 24.9744
0.12 24.9424
0.16 24.8976
0.2 24.84
0.24 24.7696
0.28 24.6864
0.32 24.5904
0.36 24.4816
0.4 24.36
0.44 24.2256
0.48 24.0784
0.52 23.9184
0.56 23.7456
0.6 23.56
0.64 23.3616
0.68 23.1504
0.72 22.9264
0.76 22.6896
0.8 22.44
0.84 22.1776
0.88 21.9024
0.92 21.6144
0.96 21.3136
1 21
1.04 20.36
1.08 19.72
1.12 19.08
1.16 18.44
1.2 17.8
1.24 17.16
1.28 16.52
1.32 15.88
1.36 15.24
1.4 14.6
1.44 13.96
1.48 13.32
1.52 12.68
1.56 12.04
1.6 11.4
1.64 10.76
1.68 10.12
1.72 9.48
1.76 8.84
1.8 8.2
1.84 7.56
1.88 6.92
1.92 6.28
1.96 5.64
