-4.50619 2.94861
-4.84051 3.49581
-5.17483 4.04301
-5.50915 4.59021
-5.84348 5.13741
-6.1778 5.68461
-6.51212 6.23181
-6.84645 6.77901
-7.18077 7.32621
-7.51509 7.87341
-7.84941 8.42061
-8.18374 8.96781
-8.51806 9.51501
-8.85238 10.0622
-9.18671 10.6094
-9.52103 11.1566
-9.85535 11.7038
-10.1897 12.251
-10.524 12.7982
-10.8583 13.3454
-11.1926 13.8926
-11.527 14.4398
-11.8613 14.987
-12.1956 15.5342
-12.5299 16.0814
-12.8643 16.6286
-13.0114 16.9084
-13.1511 17.1778
-13.2836 17.4366
-13.4086 17.685
-13.5264 17.9229
-13.6368 18.1503
-13.7398 18.3672
-13.8355 18.5737
-13.9239 18.7696
-14.005 18.9551
-14.0786 19.1301
-14.145 19.2945
-14.204 19.4486
-14.2557 19.5921
-14.3 19.7251
-14.337 19.8477
-14.3666 19.9597
-14.3889 20.0613
-14.4039 20.1524
-14.4115 20.233
-14.4117 20.3031
-14.4047 20.3628
-14.3903 20.4119
-14.3685 20.4506
-14.3394 20.4788
-14.303 20.4965
-14.2592 20.5037
-14.2081 20.5004
-14.1496 20.4867
-14.0838 20.4625
-14.0107 20.4277
-13.9302 20.3825
-13.8423 20.3268
-13.7472 20.2606
-13.6447 20.184
-13.5348 20.0968
-13.4176 19.9992
-13.2931 19.8911
-13.1612 19.7725
-13.022 19.6434
-12.8754 19.5038
-12.7215 19.3537
-12.5603 19.1932
-12.3917 19.0222
-12.2157 18.8406
-12.0325 18.6486
-11.8418 18.4461
-11.6439 18.2332
-11.4386 18.0097
-11.226 17.7758
-10.8261 17.2745
-10.4262 16.7731
-10.0264 16.2718
-9.62653 15.7705
-9.22668 15.2692
-8.82682 14.7679
-8.42697 14.2666
-8.02711 13.7653
-7.62726 13.2639
-7.2274 12.7626
-6.82755 12.2613
-6.42769 11.76
-6.02784 11.2587
-5.62798 10.7574
-5.22813 10.2561
-4.82827 9.75474
-4.42842 9.25343
-4.02856 8.75211
-3.62871 8.2508
-3.22885 7.74948
-2.829 7.24817
-2.42914 6.74686
-2.02929 6.24554
-1.62943 5.74423
