-4.74603 2.54465
-5.12677 3.06063
-5.50751 3.57661
-5.88825 4.09259
-6.269 4.60857
-6.64974 5.12455
-7.03048 5.64053
-7.41122 6.15651
-7.79197 6.67249
-8.17271 7.18847
-8.55345 7.70445
-8.93419 8.22043
-9.31493 8.73641
-9.69568 9.25239
-10.0764 9.76837
-10.4572 10.2843
-10.8379 10.8003
-11.2186 11.3163
-11.5994 11.8323
-11.9801 12.3483
-12.3609 12.8642
-12.7416 13.3802
-13.1224 13.8962
-13.5031 14.4122
-13.8838 14.9282
-14.2646 15.4441
-14.4355 15.7101
-14.5982 15.9662
-14.7527 16.2126
-14.899 16.4491
-15.037 16.6758
-15.1668 16.8927
-15.2884 17.0998
-15.4017 17.2971
-15.5068 17.4846
-15.6037 17.6623
-15.6924 17.8302
-15.7728 17.9883
-15.845 18.1366
-15.909 18.2751
-15.9647 18.4037
-16.0122 18.5226
-16.0515 18.6316
-16.0826 18.7309
-16.1054 18.8203
-16.1201 18.9
-16.1264 18.9698
-16.1246 19.0299
-16.1145 19.0801
-16.0962 19.1205
-16.0697 19.1511
-16.0349 19.1719
-15.992 19.1829
-15.9407 19.1841
-15.8813 19.1755
-15.8136 19.1571
-15.7377 19.1289
-15.6536 19.0909
-15.5613 19.043
-15.4607 18.9854
-15.3519 18.918
-15.2349 18.8407
-15.1096 18.7537
-14.9761 18.6568
-14.8344 18.5501
-14.6844 18.4337
-14.5263 18.3074
-14.3599 18.1713
-14.1853 18.0254
-14.0024 17.8698
-13.8113 17.7043
-13.612 17.529
-13.4045 17.3439
-13.1887 17.149
-12.9647 16.9442
-12.7325 16.7297
-12.2905 16.2652
-11.8484 15.8006
-11.4064 15.3361
-10.9644 14.8715
-10.5224 14.4069
-10.0803 13.9424
-9.63831 13.4778
-9.19629 13.0133
-8.75426 12.5487
-8.31224 12.0842
-7.87021 11.6196
-7.42819 11.155
-6.98616 10.6905
-6.54413 10.2259
-6.10211 9.76137
-5.66008 9.29681
-5.21806 8.83225
-4.77603 8.3677
-4.334 7.90314
-3.89198 7.43858
-3.44995 6.97403
-3.00793 6.50947
-2.5659 6.04491
-2.12388 5.58035
