-2 4
-1.96 4.64
-1.92 5.28
-1.88 5.92
-1.84 6.56
-1.8 7.2
-1.76 7.84
-1.72 8.48
-1.68 9.12
-1.64 9.76
-1.6 10.4
-1.56 11.04
-1.52 11.68
-1.48 12.32
-1.44 12.96
-1.4 13.6
-1.36 14.24
-1.32 14.88
-1.28 15.52
-1.24 16.16
-1.2 16.8
-1.16 17.44
-1.12 18.08
-1.08 18.72
-1.04 19.36
-1 20
-0.96 20.3136
-0.92 20.6144
-0.88 20.9024
-0.84 21.1776
-0.8 21.44
-0.76 21.6896
-0.72 21.9264
-0.68 22.1504
-0.64 22.3616
-0.6 22.56
-0.56 22.7456
-0.52 22.9184
-0.48 23.0784
-0.44 23.2256
-0.4 23.36
-0.36 23.4816
-0.32 23.5904
-0.28 23.6864
-0.24 23.7696
-0.2 23.84
-0.16 23.8976
-0.12 23.9424
-0.08 23.9744
-0.04 23.9936
0 24
0.04 23.9936
0.08 23.9744
0.12 23.9424
0.16 23.8976
0.2 23.84
0.24 23.7696
0.28 23.6864
0.32 23.5904
0.36 23.4816
0.4 23.36
0.44 23.2256
0.48 23.0784
0.52 22.9184
0.56 22.7456
0.6 22.56
0.64 22.3616
0.68 22.1504
0.72 21.9264
0.76 21.6896
0.8 21.44
0.84 21.1776
0.88 20.9024
0.92 20.6144
0.96 20.3136
1 20
1.04 19.36
1.08 18.72
1.12 18.08
1.16 17.44
1.2 16.8
1.24 16.16
1.28 15.52
1.32 14.88
1.36 14.24
1.4 13.6
1.44 12.96
1.48 12.32
1.52 11.68
1.56 11.04
1.6 10.4
1.64 9.76
1.68 9.12
1.72 8.48
1.76 7.84
1.8 7.2
1.84 6.56
1.88 5.92
1.92 5.28
1.96 4.64
