-4.23205 3.33013
-4.51741 3.90438
-4.80277 4.47864
-5.08813 5.0529
-5.37349 5.62715
-5.65885 6.20141
-5.9442 6.77566
-6.22956 7.34992
-6.51492 7.92418
-6.80028 8.49843
-7.08564 9.07269
-7.371 9.64695
-7.65636 10.2212
-7.94172 10.7955
-8.22708 11.3697
-8.51244 11.944
-8.79779 12.5182
-9.08315 13.0925
-9.36851 13.6667
-9.65387 14.241
-9.93923 14.8153
-10.2246 15.3895
-10.5099 15.9638
-10.7953 16.538
-11.0807 17.1123
-11.366 17.6865
-11.4882 17.9781
-11.6039 18.2586
-11.7133 18.528
-11.8163 18.7864
-11.9128 19.0336
-12.003 19.2698
-12.0867 19.4948
-12.1641 19.7088
-12.2351 19.9117
-12.2996 20.1036
-12.3578 20.2843
-12.4095 20.4539
-12.4549 20.6125
-12.4939 20.76
-12.5264 20.8964
-12.5526 21.0217
-12.5723 21.1359
-12.5857 21.239
-12.5926 21.3311
-12.5932 21.4121
-12.5874 21.482
-12.5751 21.5408
-12.5565 21.5885
-12.5314 21.6251
-12.5 21.6506
-12.4622 21.6651
-12.4179 21.6685
-12.3673 21.6608
-12.3102 21.642
-12.2468 21.6121
-12.177 21.5711
-12.1007 21.519
-12.0181 21.4559
-11.929 21.3817
-11.8336 21.2964
-11.7317 21.2
-11.6235 21.0925
-11.5089 20.9739
-11.3878 20.8443
-11.2604 20.7036
-11.1265 20.5517
-10.9863 20.3888
-10.8397 20.2148
-10.6866 20.0298
-10.5272 19.8336
-10.3613 19.6264
-10.1891 19.408
-10.0105 19.1786
-9.82542 18.9381
-9.63397 18.6865
-9.27933 18.1523
-8.92469 17.618
-8.57005 17.0838
-8.21541 16.5495
-7.86077 16.0153
-7.50613 15.481
-7.15149 14.9467
-6.79685 14.4125
-6.44221 13.8782
-6.08756 13.344
-5.73292 12.8097
-5.37828 12.2755
-5.02364 11.7412
-4.669 11.2069
-4.31436 10.6727
-3.95972 10.1384
-3.60508 9.60418
-3.25044 9.06992
-2.8958 8.53566
-2.54115 8.00141
-2.18651 7.46715
-1.83187 6.9329
-1.47723 6.39864
-1.12259 5.86438
